# Constructed from biom file
#OTU ID	P1	P2	P3	M1	M2	M3
913fa2333c249b37e3c6cc1b83957ee3	0.0	0.0	0.0	118.0	85.0	124.0
914735a0f66e599396acd62ff11a333d	0.0	0.0	0.0	29.0	45.0	32.0
914ab74b402a7bf0c184a7c8180ae46b	0.0	0.0	0.0	0.0	20.0	0.0
914f00b2fe869364d724aeddafa29e79	0.0	0.0	0.0	78.0	42.0	85.0
91593f5886fa3600a8c2541159297f36	0.0	2.0	0.0	0.0	0.0	0.0
915c3fbf3429aa534631b3289bd61ca6	0.0	0.0	0.0	0.0	0.0	14.0
917797bd275036555362cdb07d6a98a3	13.0	0.0	0.0	0.0	0.0	0.0
9179bfd9a948f2579d3b200bdc7d236b	0.0	0.0	421.0	0.0	0.0	0.0
9198df9d171788d0317d8571c9d76fbb	0.0	0.0	48.0	0.0	0.0	0.0
919dbeb9160a8c281bb0330d6a9d688b	0.0	0.0	0.0	0.0	6.0	0.0
91a365d091c8b7a3bab77894c68aeda2	0.0	0.0	0.0	21.0	31.0	74.0
91a69508358ab904951e05051c455a9f	0.0	0.0	0.0	20.0	26.0	18.0
91b636ecbc54975d980f45626727cbf0	0.0	0.0	0.0	78.0	67.0	99.0
91bea96817bfdb5380f68fe715b2eabb	0.0	0.0	0.0	25.0	538.0	190.0
91c6c6a2cd2af6b7fe3a4ed99d0b2d2a	0.0	0.0	0.0	8.0	0.0	0.0
91ce8964efc8f58397351942cd41cb7b	0.0	0.0	0.0	0.0	0.0	16.0
91d092976ac63911e88c4d96277b706d	0.0	0.0	0.0	17.0	0.0	0.0
91e868dfd7d49bd04c9178179080d584	0.0	0.0	26.0	0.0	0.0	0.0
91fb39b391db8d5a3440e7831eee11a8	0.0	0.0	0.0	0.0	2.0	0.0
91fe089ea270dff875842ed7b3d4d30f	0.0	0.0	0.0	0.0	19.0	0.0
91ff6cdb6060f930e3823cd3abbcd692	0.0	0.0	0.0	25.0	0.0	29.0
920112d6bbd8c5c042b2032d02ac2056	0.0	0.0	0.0	0.0	7.0	17.0
9203d2b574fbf3543dac4fdaa5383939	0.0	0.0	0.0	5.0	0.0	8.0
92044c1e0a889700dc676ad6e23c5ec3	45.0	0.0	0.0	0.0	0.0	0.0
921032826e9caa046d3b696e8873f1c5	2.0	0.0	0.0	0.0	0.0	0.0
921660c58e9a4aed5bb1cdea0ff4673d	0.0	0.0	0.0	0.0	0.0	2.0
921770a88453adc65d7a1a5c6c5750c7	0.0	0.0	0.0	0.0	17.0	0.0
92210229d837ce8f6474e16d0ca4d687	0.0	0.0	0.0	0.0	14.0	0.0
9225e2c6cbe00c9a8fc265a127d3ab80	0.0	381.0	0.0	0.0	0.0	0.0
922a1a2f198d471ac6250bccb675bb36	2.0	0.0	0.0	0.0	0.0	0.0
923d7e5197b705f356d62dd31554a89b	12.0	0.0	0.0	0.0	0.0	0.0
92472d3545e21602fc387a353a0c119f	0.0	0.0	0.0	0.0	9.0	8.0
92504b8f9fb6df8b6f9302fb2a282cdb	0.0	0.0	0.0	0.0	0.0	9.0
9253ac08dad378e98b3713560e8b8b48	0.0	0.0	0.0	136.0	113.0	143.0
925520cbb994c8bea33c88a609980674	0.0	0.0	0.0	0.0	43.0	22.0
9262a7560e0d14434f1a86070ddad3e1	0.0	0.0	0.0	0.0	9.0	14.0
927cc078260952f0e4e3ec6e90fbf967	0.0	0.0	0.0	0.0	0.0	19.0
9281947874fd771eb3f39803dab431c9	0.0	0.0	0.0	10.0	0.0	0.0
92947d9af5ed6e30853ca16ee3912ea6	0.0	0.0	0.0	6.0	0.0	0.0
92a3658b3c5c32f79dcc0b39f2bbfb35	0.0	0.0	0.0	0.0	0.0	3.0
92b35c9da7c657e25db6c151e3f833dd	0.0	0.0	0.0	0.0	19.0	0.0
92c00ae57b7e343a7289cfcb9159851b	15.0	0.0	0.0	0.0	0.0	0.0
92c099f3482d20fcdf569983eed63e62	0.0	0.0	0.0	0.0	0.0	28.0
92c7ab46cad9d2a298cb49c8c38d2ba0	52.0	0.0	0.0	0.0	0.0	0.0
92c99e993b4a3a3498e6afd2d440c452	0.0	0.0	0.0	54.0	59.0	65.0
92ecdbccd4b35b4206a49a1883c6a13c	0.0	0.0	0.0	0.0	29.0	0.0
92fa11ddcc7a89ef604a4ce79c0b42f2	0.0	0.0	0.0	0.0	8.0	0.0
93047b6723a0077cae95b3f31a65c654	0.0	0.0	0.0	0.0	0.0	29.0
930b9f67f8afb273ed0cede8a501ad8a	0.0	0.0	0.0	8.0	0.0	18.0
93116014e6fc6661902415f1fbe249ab	0.0	0.0	0.0	18.0	0.0	17.0
93138294f34d8566fcdb3edc301dbb93	0.0	0.0	0.0	0.0	0.0	15.0
93159b72c4ab7f5c23fde9a5922fbe4d	0.0	0.0	0.0	0.0	7.0	0.0
93248b43ff0f31968b49ca19364aece9	0.0	0.0	0.0	0.0	3.0	0.0
93282d488f417eec6d84a85c8f7f349d	0.0	0.0	0.0	13.0	0.0	16.0
9328714d77d3f6e9f67a98fb792a0226	0.0	0.0	0.0	0.0	6.0	0.0
932ec204dfca5a2235b56c67371d9d0e	0.0	0.0	0.0	0.0	6.0	0.0
93374e48a09932d4739878661e118474	0.0	0.0	0.0	31.0	20.0	28.0
933c43557c0131606d81c37ee0110d1f	0.0	0.0	0.0	0.0	0.0	52.0
933d287fbb540f74b4a90546445621ef	0.0	0.0	0.0	4.0	0.0	0.0
9345ee26be95d2e5650204821c67191f	0.0	0.0	324.0	0.0	0.0	0.0
934e446c3c980cf7ae9625c2ffc79140	0.0	0.0	3.0	0.0	0.0	0.0
9356c5df4c14affeded477c1ba4a651f	0.0	0.0	0.0	0.0	2.0	0.0
9359b3c8f6c9cd07b28daf3ecee7a9b4	0.0	0.0	0.0	0.0	15.0	0.0
935cab28d54d385fdc905dc9c5c2f96c	0.0	0.0	0.0	0.0	3.0	0.0
936197eeadbfbbd079d5501d234b9f2f	0.0	0.0	0.0	0.0	0.0	9.0
9366df34a5fdc03cd1e8df55c0f8d481	0.0	0.0	0.0	0.0	0.0	2.0
936af96aff459c7d59c27075e4aa7112	0.0	0.0	0.0	0.0	0.0	8.0
9373f98d59b4709d3cbf708743c4b3cd	0.0	0.0	102.0	0.0	0.0	0.0
938e162d8a0171d3a666883805891e21	0.0	46.0	0.0	0.0	0.0	0.0
93900c0b7e2c1be8f9400978528a1484	0.0	0.0	0.0	0.0	0.0	5.0
93a1ebf1fc79eb99fad18884ff0e1dde	0.0	0.0	0.0	0.0	0.0	12.0
93a2f761008253fdf3d996a3754d50e7	0.0	0.0	191.0	0.0	0.0	0.0
93aca83e4913cee2e2075eb177cad65a	0.0	0.0	0.0	34.0	0.0	0.0
93b6ee4db7af96888f87321f15667fc2	0.0	0.0	0.0	0.0	0.0	14.0
93b7e8509138ba28d0377eefb4c3fe40	0.0	0.0	304.0	0.0	0.0	0.0
93b870a30e041257e553e2168fe48e96	0.0	0.0	0.0	30.0	27.0	28.0
93bae540fd24b06d8969d2b704d7560c	0.0	7.0	0.0	0.0	0.0	0.0
93c0a5f055095a27c8e7f90422ae56f6	47.0	0.0	0.0	0.0	0.0	0.0
93c483a47d610495e652f46bd02dd45b	0.0	0.0	0.0	25.0	0.0	41.0
93d76ce5367f177dfa74b5ac207ea46d	0.0	0.0	0.0	64.0	47.0	43.0
93d902bf1e3dadb4d93c24f4d6c96aa7	0.0	0.0	5.0	0.0	0.0	0.0
93ddb78c05948695529f47326f2ee17d	0.0	120.0	0.0	0.0	0.0	0.0
93e95f4f945acb7af78240479ef86b22	0.0	0.0	0.0	19.0	0.0	0.0
93f3aa523d717eb2d928de5db78e44bb	0.0	2.0	0.0	0.0	0.0	0.0
94018ea0e66e83b456baa2bdd27d1712	0.0	0.0	0.0	0.0	7.0	0.0
94100f303991d1488e545a4ccee5196d	0.0	0.0	0.0	0.0	9.0	0.0
9414127ca06deef3b5e9796b40c55717	0.0	0.0	0.0	9.0	0.0	0.0
9417e2f436c000b17c81da5b738f71dc	0.0	0.0	0.0	7.0	0.0	0.0
941f8f4772c582ba25084a1448270ce8	2.0	0.0	0.0	0.0	0.0	0.0
9420fcb7c118f4c79ad060aacae1ddcd	0.0	0.0	0.0	0.0	0.0	8.0
942c79c52430980c5b287d4315e6ffd0	0.0	0.0	207.0	0.0	0.0	0.0
94355123393cab0a7576acea54d27ea9	0.0	0.0	0.0	0.0	0.0	2.0
945f898bb92891c859e1808cbf5646df	0.0	0.0	82.0	0.0	0.0	0.0
946300f1207f5a0b679c20835e5a08b6	0.0	566.0	0.0	0.0	0.0	0.0
947299c6a05c190ec5ef2def41f15675	0.0	0.0	0.0	0.0	0.0	3.0
947374e2f80f751d3e7366dbec9f0a6e	0.0	355.0	0.0	0.0	0.0	0.0
9477f30211e14059d6120d119117f29f	0.0	0.0	7.0	0.0	0.0	0.0
947c41b884a84f94db71834935b84761	0.0	0.0	0.0	0.0	28.0	19.0
947f633c5d19a6cfbe6ce385a843ccfc	0.0	0.0	0.0	0.0	0.0	10.0
947ff5a5a068c5ebd48ba9c929245a65	0.0	0.0	3.0	0.0	0.0	0.0
94846e1c0e244a601a3779c2d73388c2	57.0	0.0	0.0	0.0	0.0	0.0
94a56eb10a31088bbced1cbe2eccda20	0.0	0.0	0.0	0.0	12.0	0.0
94aafe506ccb2d7f4492f2051b4cf5be	0.0	0.0	0.0	40.0	41.0	43.0
94bc660c96a06a57a5fc8ca17b39a7ba	0.0	0.0	0.0	50.0	15.0	0.0
94bfe795fd746149030d88b3595ecab5	0.0	0.0	89.0	0.0	0.0	0.0
94c50c2b2f5e48fbe675e98a9155ff16	0.0	0.0	0.0	0.0	8.0	0.0
94ce4d58d3affd405edf03fc3b3fa016	0.0	0.0	0.0	0.0	6.0	0.0
94e9da4f98166ade5957f3d2b20967f6	0.0	7.0	0.0	0.0	0.0	0.0
94fc230d94f40055ea5970e475110338	0.0	0.0	28.0	0.0	0.0	0.0
94fc8ebf085b2af6d6ad0cdb5194a89c	0.0	0.0	16.0	0.0	0.0	0.0
94ff522021b213cc52e9402ca08dd95f	10.0	0.0	0.0	0.0	0.0	0.0
9501da99a19084dcdd2ccadacc35afa7	0.0	0.0	0.0	6.0	7.0	33.0
950441a51020846ddc23bc7b7d8582c6	0.0	2.0	0.0	0.0	0.0	0.0
95097b6ef440a1cb325b1b8db01d81b2	0.0	0.0	0.0	0.0	40.0	0.0
9511c979eabb70bf6ff3a24fc4023048	0.0	0.0	0.0	49.0	37.0	49.0
951bd166ba9d6e769e87764f51dedac0	0.0	0.0	0.0	36.0	49.0	27.0
951cd17e13fe4a93e180425bf08c1faf	0.0	88.0	0.0	0.0	0.0	0.0
951ff33b8733dbeb85b509d9a0df0bd9	0.0	2.0	0.0	0.0	0.0	0.0
952032926748028394ea777cd8ae5b74	0.0	0.0	139.0	0.0	0.0	0.0
952732605195c9a67d02d8d8450b08ba	0.0	13.0	0.0	0.0	0.0	0.0
953a1d0857e31d5d1149ae927782609e	190.0	0.0	0.0	0.0	0.0	0.0
953c347eb12739247cdeccee0efb58da	0.0	0.0	6.0	0.0	0.0	0.0
9549aae67f4c30e46f5a428ba1c7f258	0.0	0.0	3.0	0.0	0.0	0.0
954a889a110c12a8f64e52226ddf1958	0.0	0.0	0.0	0.0	0.0	25.0
95571d374d97c14b9296d8da39b8ccf2	0.0	0.0	0.0	11.0	6.0	9.0
955cb6aea1e00a56f0d9e6c2b2bbf913	0.0	0.0	0.0	0.0	0.0	8.0
9575449b97289d0a08b18b1835aed902	0.0	0.0	0.0	51.0	0.0	0.0
958707250ac3a9da05c4356410ab2873	0.0	0.0	0.0	8.0	0.0	0.0
95906d21bebaa0ae54c1cb7948895a46	0.0	0.0	0.0	0.0	9.0	0.0
959095ce163eec8788cfd737de585298	0.0	0.0	0.0	17.0	0.0	39.0
95930bb0095335be0f0934cdc17be5b6	497.0	0.0	0.0	0.0	0.0	0.0
95c050fd19ae8008c9d3604de1a8868c	0.0	0.0	0.0	0.0	0.0	25.0
95c0d934ca251f30040c47124f69c251	0.0	0.0	0.0	45.0	31.0	39.0
95c2cf01a5284544d65ee1afbbb721cf	0.0	0.0	0.0	0.0	0.0	15.0
95c4a0d99f88e76c77fa553832f42b56	0.0	0.0	0.0	0.0	0.0	51.0
95c992fe44f58dd390aa9ce0b59ad944	0.0	0.0	0.0	3.0	0.0	0.0
95d773a98ed42fb83f4175c86f711307	0.0	0.0	0.0	0.0	0.0	8.0
95d99257484cc76c7db0b1e0ea541102	0.0	0.0	0.0	0.0	18.0	0.0
95db4a6ae6adbb76632731e5b071f992	0.0	0.0	0.0	0.0	8.0	8.0
95e28ccd9019eac0b3883f6542ce1f83	0.0	0.0	2.0	0.0	0.0	0.0
95e97390d05a1ca5ab10e34d56ffdf06	0.0	350.0	0.0	0.0	0.0	0.0
95f5c3938f0006e1269538c627560d59	0.0	0.0	0.0	0.0	19.0	0.0
960472de4e9fa7aebe8f8fc76b925013	0.0	0.0	11.0	0.0	0.0	0.0
9605d86cfe73132a962b25ee5b162c96	0.0	0.0	0.0	0.0	26.0	0.0
9608248a40790038e2c3a0060e025c7d	0.0	0.0	0.0	17.0	0.0	0.0
9610a5f30f5ab8ce40c3ede834a618b2	0.0	0.0	0.0	0.0	45.0	0.0
961eced8a3a078d317554d8db4709743	0.0	0.0	0.0	23.0	39.0	0.0
96284e20e74b699957abb408e881252b	0.0	0.0	0.0	0.0	30.0	0.0
962e1dae8237bed1c2b3c4cc17196ad8	0.0	0.0	0.0	61.0	69.0	79.0
9631a99f2cdf5ff88ceba87953b7ce32	0.0	0.0	0.0	0.0	12.0	0.0
96325c6a97c99f689dde66a09105b1bf	0.0	0.0	0.0	195.0	119.0	228.0
963b995706e24b086e4777e4b5ac1134	0.0	0.0	0.0	0.0	0.0	6.0
9641da73ba04c990f6d8e26a61a6e65f	0.0	0.0	0.0	0.0	6.0	0.0
9648d713f66a03a18ec77692b62c031f	0.0	0.0	0.0	0.0	2.0	0.0
964aacf3e981793c22836ab6748f40eb	0.0	0.0	0.0	84.0	126.0	88.0
964f31d362b0aae66d7e66e4054d10a4	0.0	0.0	0.0	0.0	5.0	0.0
965900ccf7cf705c1acd6c4023b0c2a1	0.0	36.0	0.0	0.0	0.0	0.0
965c62a45b68bcabca09663c90b53b19	26.0	0.0	0.0	0.0	0.0	0.0
9677010f7d64a2907fe7088970a9e268	0.0	0.0	0.0	0.0	12.0	30.0
96784ceb7bcc4ff99be1eb021363b14f	0.0	0.0	0.0	25.0	0.0	0.0
967e8060c08263d04ac3fd9b161a2de1	0.0	0.0	23.0	0.0	0.0	0.0
96936aea37c92896ee7b425faaa44f30	0.0	0.0	0.0	0.0	21.0	0.0
96979bc7e0c8948d73815ff366cfc51a	0.0	0.0	0.0	7.0	13.0	0.0
96a199b1d5159f5021671260083c4e80	0.0	0.0	0.0	13.0	19.0	32.0
96a4bdb3d3e321ee2c1638d908b33960	0.0	0.0	0.0	0.0	39.0	0.0
96b69bed67822b92777c4bddda702a8c	0.0	0.0	0.0	0.0	2.0	0.0
96bcf49412cf8954be67349db8df7be6	0.0	0.0	0.0	0.0	6.0	0.0
96c01874a4c3d94f7447bc22191fe9c3	0.0	0.0	0.0	22.0	22.0	25.0
96dbef46bd6455c4886bd0223faffe0e	0.0	0.0	0.0	14.0	0.0	0.0
96e7d00f8eeb167aef0ab750359757b1	0.0	0.0	0.0	34.0	26.0	29.0
96ea1ec49520369e7f275f19233618bd	0.0	0.0	0.0	10.0	0.0	0.0
96f580972ab42333185c86bd76edd160	0.0	0.0	0.0	36.0	0.0	0.0
96f6797b2d525206fcd0114e566cdc82	0.0	0.0	0.0	0.0	11.0	0.0
96fc88ad8f87fc938c2442b737219359	0.0	0.0	0.0	0.0	0.0	9.0
9700958993e747a1c7c5476837d42e27	0.0	0.0	0.0	0.0	0.0	11.0
9708df21fdb76be2ca0553ea3c6073ee	0.0	0.0	0.0	14.0	32.0	17.0
97139535c616a4cdbce58c0653b70cf0	0.0	0.0	0.0	32.0	38.0	24.0
9714f128b0ea531ad0b43eeaef445bb1	120.0	0.0	0.0	0.0	0.0	0.0
97258b60ab0369c5ba15978dd75486dc	0.0	0.0	0.0	138.0	97.0	143.0
97313633d019346c58e37c9e4ff74b3d	0.0	0.0	0.0	2.0	0.0	5.0
9731f3c64348f02de0bcfe105a8d628d	0.0	20.0	0.0	0.0	0.0	0.0
9734f97d0fb00b068237542dc77a5385	0.0	0.0	0.0	0.0	57.0	27.0
9735216aad3f54b8b06926219971f436	0.0	0.0	0.0	0.0	0.0	1.0
973e3e76a5957d25366e67777b38c3ff	0.0	0.0	209.0	0.0	0.0	0.0
973f14a3ccbc99a4053e5f243ebf821b	0.0	0.0	0.0	0.0	25.0	0.0
976203166679c858cc7d9d60a45ef374	20.0	0.0	0.0	0.0	0.0	0.0
976510b38af27ecaa46bd1e793340b1d	0.0	0.0	0.0	47.0	41.0	30.0
976b42ead5c0f51c23f265d6808405ae	0.0	0.0	41.0	0.0	0.0	0.0
976e30c7fabcee0acdd1ddb8e436ce2c	0.0	0.0	0.0	0.0	0.0	5.0
97700591fbe15cd54ee705bc39b551b7	0.0	0.0	0.0	17.0	0.0	20.0
977110219f0fb0c69a97824b3e544aa0	0.0	0.0	0.0	0.0	0.0	9.0
977439800de3aa13ec22698e5ae1fb00	0.0	0.0	0.0	16.0	22.0	26.0
9775f6db3017dbf2049d0f278e5a7214	0.0	0.0	0.0	0.0	15.0	0.0
977792856b5e4b8d1ddb56d0b6f658af	0.0	0.0	0.0	20.0	0.0	15.0
9785b6894e6cfed502ffdc436ed613c5	0.0	0.0	26.0	0.0	0.0	0.0
978753fefac53b6ca4e8328c6419504a	0.0	0.0	0.0	0.0	5.0	0.0
979e8673943ab856968cef28233873ae	0.0	0.0	0.0	9.0	7.0	0.0
97a8b77409555bb3a4d73e0ad611f956	0.0	0.0	0.0	21.0	18.0	0.0
97bb763d3e9f60018898b59f26108237	0.0	0.0	0.0	11.0	0.0	0.0
97c07a7227e4ddabc0aff8775d1d56b6	0.0	0.0	0.0	11.0	0.0	8.0
97c428732e5b083e66f197b50212f8f5	0.0	0.0	0.0	22.0	0.0	27.0
97c4c5a6d4f4120b96298040e220f6e4	0.0	0.0	0.0	24.0	11.0	32.0
97c695beba30d8dec4473d53b213edbb	0.0	0.0	0.0	16.0	6.0	7.0
97cb979835bd9655293270b2d1c457b6	0.0	0.0	0.0	19.0	12.0	7.0
97f08fa39e779aac70ab9bc7fee9938b	0.0	0.0	0.0	0.0	15.0	0.0
980190c354d181d2cc0dfc5342c93b8e	0.0	0.0	0.0	7.0	0.0	0.0
980549e6c28e29feab696daf90360303	0.0	237.0	0.0	0.0	0.0	0.0
980a3cbe0f895bf01922f33291b09fae	0.0	0.0	0.0	0.0	2.0	0.0
98125bba7c1fae14ac3bfb7ea2397bd5	0.0	28.0	0.0	0.0	0.0	0.0
981cbe77bf079ffa212e48789c0a7553	0.0	0.0	0.0	6.0	0.0	0.0
9820ac465022b46ee55e22b95bde4289	0.0	0.0	0.0	8.0	12.0	29.0
9835496b985a359481ab24ae8dbac081	0.0	0.0	2.0	0.0	0.0	0.0
9838700bffcbffbbb62547af779ab821	0.0	0.0	0.0	122.0	88.0	113.0
983c40b8aaccd535a8c6dbe1e890011f	31.0	0.0	0.0	0.0	0.0	0.0
983e8baae8c957645d2937b43a31b592	0.0	0.0	0.0	13.0	0.0	0.0
9846ee7eb549c9202d3e13531deff559	0.0	0.0	0.0	0.0	0.0	3.0
984cc2f6f48a2dfe6854f1cd36ec9897	0.0	0.0	0.0	0.0	0.0	10.0
985178f5a5e225605513ce59758c810c	0.0	515.0	0.0	0.0	0.0	0.0
985a4a1420360237a4fd4ccd8ff58689	0.0	0.0	0.0	0.0	18.0	0.0
985dcd071574e80f4e4b0568221040d0	0.0	0.0	0.0	50.0	35.0	65.0
98848f02289e6caa1e2d5af11707f695	0.0	0.0	0.0	3.0	0.0	9.0
988dfcde5da4fca8ef64eaf8b168318b	0.0	0.0	0.0	24.0	21.0	0.0
9892f8173b18749ff37f409a550a1db0	0.0	0.0	0.0	0.0	0.0	5.0
98acab6cecfe57e128d7b41a84aa276d	0.0	0.0	0.0	0.0	7.0	0.0
98b430443733d28b29f7c2515b398171	0.0	0.0	0.0	0.0	0.0	10.0
98bd25ef62629572f4f0f4e8596d0e63	0.0	0.0	0.0	0.0	11.0	0.0
98be5346ef1749fd281504e99abf8548	0.0	0.0	0.0	12.0	19.0	190.0
98bf9528cbfd9a2aed787ea99e577615	0.0	0.0	2.0	0.0	0.0	0.0
98e040433672305e283184c44a5c54f9	0.0	0.0	0.0	51.0	30.0	66.0
98e3f7df6105d5fed3ce20ef64e6ea0f	0.0	0.0	0.0	12.0	0.0	0.0
98e85814ed5efc87799b5693f56d0652	0.0	0.0	0.0	18.0	15.0	16.0
98e864c128515d39ae7326c21083b923	0.0	0.0	5.0	0.0	0.0	0.0
98ea32e8a54218d390f2d4634beb600c	0.0	0.0	0.0	0.0	0.0	9.0
98ef2f9b4303708cb8edc91e125e520c	0.0	0.0	0.0	22.0	30.0	39.0
98ef9de5fd81c6dc2b7a17694a862f01	0.0	0.0	0.0	31.0	17.0	64.0
98efb7181220f94b12cc6dd8fadb5d97	0.0	382.0	0.0	0.0	0.0	0.0
98f84642a485ee35f8fa6a6179daad69	0.0	0.0	0.0	0.0	0.0	4.0
98f9f93eca3ec3c8012e3827e20b9455	0.0	6.0	0.0	0.0	0.0	0.0
9900e90ab9db55bf05155c4eb89e6931	0.0	0.0	37.0	0.0	0.0	0.0
9902305893d697c28841203cb0163d60	0.0	0.0	0.0	0.0	26.0	0.0
990f6969034e3ad63f07250ba1c61cf7	0.0	0.0	0.0	5.0	0.0	6.0
991ef268d4516d2caa7951239f072065	0.0	0.0	0.0	0.0	29.0	0.0
993f36cc1c2716892657fbf65e047e9f	0.0	0.0	0.0	55.0	52.0	69.0
994595f7557ea88eda0c9ab9fb9808f2	0.0	0.0	0.0	357.0	289.0	326.0
994ba273c08f0ad3d88e5cb96b1d2314	0.0	0.0	0.0	0.0	49.0	0.0
994e333e209910671f8d35b272b022fd	0.0	0.0	0.0	0.0	3.0	0.0
9950438329a8bbce91bcd108cfc66de6	0.0	0.0	0.0	0.0	0.0	22.0
99702d0dedcd54743a4e55e6887287f6	0.0	0.0	0.0	17.0	13.0	0.0
997366f0fe0fbbe53fb99f1eb184c7ee	0.0	0.0	22.0	0.0	0.0	0.0
99780844115db1a31b9f42207722e13f	0.0	0.0	0.0	0.0	0.0	8.0
997ed4a8b1d1e21796a797454c563018	0.0	0.0	0.0	0.0	5.0	0.0
998088d2587d32f669c3791d506cc70a	0.0	0.0	0.0	0.0	20.0	0.0
998e133263b34419abb21c4280373b3e	0.0	0.0	0.0	5.0	0.0	4.0
9991c54db3032a5f799c4daefdffcfc0	0.0	0.0	0.0	6.0	0.0	10.0
99a08f998da89be04114304a01c79875	0.0	0.0	0.0	0.0	11.0	0.0
99a4afbcd97a19aa48fa984e13a671d5	0.0	0.0	0.0	0.0	0.0	4.0
99ab7834a92e413cb02e24caf489ddce	0.0	0.0	0.0	0.0	0.0	27.0
99befdf7291b390c5b98d5ed8f03b137	0.0	21.0	0.0	0.0	0.0	0.0
99c404f64026ac3c18e8eb7c8f9fe72b	0.0	17.0	0.0	0.0	0.0	0.0
99ca7e6f5792db489b8b0371498c3b55	0.0	0.0	0.0	0.0	5.0	0.0
99ce532c53f9891427753a19f7f033f2	0.0	0.0	0.0	16.0	13.0	18.0
99d6b465e7396705233cda56b3ea7564	0.0	0.0	0.0	0.0	42.0	26.0
99e49796801bc13e79e709bb49ff172c	0.0	0.0	0.0	14.0	14.0	16.0
99e6a3e4f6a28c1d83f11f0952c9de63	0.0	573.0	0.0	0.0	0.0	0.0
99ed2e50a015207bc7ed142a2796f7e7	0.0	0.0	6.0	0.0	0.0	0.0
9a0ca5b59d305ebb8182707157925890	0.0	0.0	0.0	0.0	0.0	6.0
9a0f78db088edfac1521942f9c68425c	0.0	0.0	0.0	21.0	0.0	0.0
9a1a125085cd0167dc3560152a057987	3.0	0.0	0.0	0.0	0.0	0.0
9a264541ac52c339063c04b1727b2406	0.0	0.0	0.0	0.0	10.0	0.0
9a3fcaa058e463ac51e915c78f6a5049	0.0	0.0	0.0	5.0	0.0	9.0
9a40f6468563736eda7435984a22bfed	0.0	0.0	0.0	0.0	0.0	10.0
9a590fbdb76fc61949beff65a12567d1	56.0	0.0	0.0	0.0	0.0	0.0
9a66372a342c730eb76f05573ac90428	0.0	0.0	0.0	43.0	0.0	0.0
9a79215fa8c7655305564884f3b1b956	0.0	0.0	0.0	27.0	45.0	62.0
9a8038a7fe9067d8e582f9143b10d7a0	0.0	28.0	0.0	0.0	0.0	0.0
9aa68e27ee0fb7d576d446111b105a73	0.0	0.0	0.0	0.0	15.0	12.0
9aa7ed042fbaaf595d1af705711c28f0	0.0	0.0	0.0	38.0	40.0	54.0
9aba9c70e6036aa18a1c14995347a460	0.0	0.0	0.0	0.0	0.0	9.0
9abca0615d15b0a604c29b5edc8795fe	0.0	0.0	0.0	0.0	21.0	0.0
9ac358e8b1dad07d4aed4e4d61f2b9a7	0.0	0.0	0.0	0.0	0.0	5.0
9ad3a65aace94c123aa3d10ef82bc942	0.0	0.0	0.0	0.0	12.0	0.0
9ae551c25bf46645ad8c62db8859914b	37.0	0.0	0.0	0.0	0.0	0.0
9aeeedfe4d2c5cc6c6c7927c377e96b1	0.0	0.0	0.0	0.0	0.0	19.0
9af4d425b0f8825db00886e47af6e55e	0.0	0.0	0.0	18.0	29.0	32.0
9b00252d48cc3d90c0493b509a07b963	0.0	0.0	0.0	0.0	12.0	22.0
9b026a91ac1b8f6dc8bc656a4f21a6ca	0.0	72.0	0.0	0.0	0.0	0.0
9b1083d0b99c88afe53af40cefb62d18	0.0	0.0	0.0	4.0	0.0	0.0
9b11099e7b66dc44121cc951d8dcef32	0.0	0.0	0.0	0.0	41.0	24.0
9b11565fbed6cb2d8ebc84705640114c	0.0	0.0	0.0	9.0	0.0	0.0
9b128d037f563972f27a7401917deb06	0.0	0.0	0.0	0.0	6.0	0.0
9b1601e5411c854f3436bb77f4409953	0.0	0.0	0.0	0.0	7.0	0.0
9b1fb00a3c4a46f903cd0f0301af7c60	0.0	0.0	0.0	0.0	0.0	3.0
9b3540d68458e723ed51d53bfc40d6fb	0.0	0.0	0.0	31.0	0.0	80.0
9b3571cc9eea0b882c64a94dbd4098ec	0.0	0.0	0.0	16.0	10.0	20.0
9b35ea822f35801af2b829db28cdea9f	782.0	0.0	0.0	0.0	0.0	0.0
9b3af0ee9ab26a9648caf50216a85a11	0.0	0.0	0.0	0.0	0.0	22.0
9b4bed940875cf582aacc6ed00c26957	0.0	0.0	0.0	20.0	0.0	0.0
9b527063936a1adf09d738fbc1f0a0b9	0.0	0.0	0.0	12.0	0.0	13.0
9b55be53cc6ac6386d0c461f167f5f89	0.0	0.0	43.0	0.0	0.0	0.0
9b5c3ce1c76e0ee6b81f49eed5b9eb0a	0.0	0.0	0.0	117.0	18.0	60.0
9b6ce60e1ba27b72ad32271c487802c1	0.0	0.0	0.0	30.0	0.0	44.0
9b6fc0e471fd9075b8bc5d6dcc06a5fd	0.0	0.0	0.0	0.0	0.0	28.0
9b73724fa66ca20e6a4b9d8343b294e2	0.0	0.0	0.0	3.0	0.0	0.0
9b7df2deef0a096a7843440bffbfe809	0.0	0.0	0.0	0.0	15.0	27.0
9b84fcc0c3b783ffdbc02590ef55910a	0.0	0.0	0.0	23.0	22.0	40.0
9b8622116ac99d98b38667e8bc307015	0.0	0.0	137.0	0.0	0.0	0.0
9b8742b29f12744758311ce50fbdf47f	0.0	0.0	0.0	0.0	16.0	0.0
